OrderID,Date,CustomerID,ProductID,Region,Quantity,Revenue
16450,2024-09-25 18:00:00,C0370,P046,BC,4,972
16451,2024-09-25 19:00:00,C0388,P025,Ontario,3,519
16452,2024-09-25 20:00:00,C0422,P004,Ontario,1,81
16453,2024-09-25 21:00:00,C0492,P026,Alberta,1,173
16454,2024-09-25 22:00:00,C0411,P036,Quebec,1,56
16455,2024-09-25 23:00:00,C0137,P050,Alberta,4,648
16456,2024-09-26 00:00:00,C0367,P003,BC,1,238
16457,2024-09-26 01:00:00,C0400,P001,Ontario,1,249
16458,2024-09-26 02:00:00,C0184,P017,Manitoba,3,567
16459,2024-09-26 03:00:00,C0076,P007,Ontario,1,205
16460,2024-09-26 04:00:00,C0287,P048,BC,4,1044
16461,2024-09-26 05:00:00,C0472,P005,Quebec,2,414
16462,2024-09-26 06:00:00,C0375,P019,Alberta,1,98
16463,2024-09-26 07:00:00,C0142,P039,Ontario,4,592
16464,2024-09-26 08:00:00,C0237,P046,Ontario,1,241
16465,2024-09-26 09:00:00,C0025,P034,Manitoba,4,944
16466,2024-09-26 10:00:00,C0290,P035,Alberta,1,186
16467,2024-09-26 11:00:00,C0067,P049,Manitoba,3,612
16468,2024-09-26 12:00:00,C0250,P016,Manitoba,2,234
16469,2024-09-26 13:00:00,C0408,P040,Quebec,2,376
16470,2024-09-26 14:00:00,C0118,P050,Ontario,4,624
16471,2024-09-26 15:00:00,C0490,P047,Alberta,4,500
16472,2024-09-26 16:00:00,C0073,P039,Quebec,2,306
16473,2024-09-26 17:00:00,C0282,P027,Quebec,3,540
16474,2024-09-26 18:00:00,C0404,P041,Quebec,3,561
16475,2024-09-26 19:00:00,C0448,P038,BC,1,217
16476,2024-09-26 20:00:00,C0360,P050,BC,3,387
16477,2024-09-26 21:00:00,C0010,P050,Quebec,2,316
16478,2024-09-26 22:00:00,C0211,P025,BC,2,354
16479,2024-09-26 23:00:00,C0323,P026,Alberta,3,510
16480,2024-09-27 00:00:00,C0152,P014,Ontario,3,603
16481,2024-09-27 01:00:00,C0005,P014,Alberta,2,418
16482,2024-09-27 02:00:00,C0195,P014,Ontario,2,522
16483,2024-09-27 03:00:00,C0442,P025,BC,2,204
16484,2024-09-27 04:00:00,C0283,P036,Alberta,2,244
16485,2024-09-27 05:00:00,C0464,P004,Manitoba,2,228
16486,2024-09-27 06:00:00,C0113,P047,Quebec,3,207
16487,2024-09-27 07:00:00,C0271,P015,Ontario,3,411
16488,2024-09-27 08:00:00,C0163,P032,Ontario,1,187
16489,2024-09-27 09:00:00,C0460,P018,Manitoba,1,105
16490,2024-09-27 10:00:00,C0105,P014,Manitoba,4,796
16491,2024-09-27 11:00:00,C0181,P001,Quebec,1,219
16492,2024-09-27 12:00:00,C0044,P042,BC,3,633
16493,2024-09-27 13:00:00,C0282,P020,Alberta,1,143
16494,2024-09-27 14:00:00,C0175,P010,Alberta,1,195
16495,2024-09-27 15:00:00,C0162,P010,Alberta,3,645
16496,2024-09-27 16:00:00,C0471,P024,BC,2,416
16497,2024-09-27 17:00:00,C0351,P034,Quebec,3,564
16498,2024-09-27 18:00:00,C0434,P028,Alberta,3,444
16499,2024-09-27 19:00:00,C0340,P027,Ontario,4,676
16500,2024-09-27 20:00:00,C0140,P040,Ontario,4,520
16501,2024-09-27 21:00:00,C0471,P001,Ontario,4,900
16502,2024-09-27 22:00:00,C0132,P033,Manitoba,2,510
16503,2024-09-27 23:00:00,C0087,P004,Manitoba,1,103
16504,2024-09-28 00:00:00,C0176,P007,BC,4,768
16505,2024-09-28 01:00:00,C0183,P009,Alberta,3,849
16506,2024-09-28 02:00:00,C0368,P016,Manitoba,4,440
16507,2024-09-28 03:00:00,C0129,P005,Ontario,3,675
16508,2024-09-28 04:00:00,C0246,P034,Manitoba,2,492
16509,2024-09-28 05:00:00,C0089,P023,Ontario,4,248
16510,2024-09-28 06:00:00,C0066,P043,Alberta,3,597
16511,2024-09-28 07:00:00,C0158,P050,BC,1,146
16512,2024-09-28 08:00:00,C0387,P025,Quebec,2,350
16513,2024-09-28 09:00:00,C0378,P013,Quebec,3,687
16514,2024-09-28 10:00:00,C0149,P024,Ontario,1,210
16515,2024-09-28 11:00:00,C0473,P011,Manitoba,1,79
16516,2024-09-28 12:00:00,C0340,P017,Manitoba,3,579
16517,2024-09-28 13:00:00,C0433,P037,Ontario,4,320
16518,2024-09-28 14:00:00,C0116,P013,Alberta,1,217
16519,2024-09-28 15:00:00,C0214,P027,Ontario,2,332
16520,2024-09-28 16:00:00,C0469,P020,Alberta,1,139
16521,2024-09-28 17:00:00,C0446,P033,BC,4,788
16522,2024-09-28 18:00:00,C0481,P042,BC,2,410
16523,2024-09-28 19:00:00,C0372,P032,Ontario,2,358
16524,2024-09-28 20:00:00,C0294,P008,BC,2,408
16525,2024-09-28 21:00:00,C0253,P029,Manitoba,3,678
16526,2024-09-28 22:00:00,C0143,P040,Alberta,1,184
16527,2024-09-28 23:00:00,C0250,P019,Quebec,4,276
16528,2024-09-29 00:00:00,C0366,P006,Quebec,3,609
16529,2024-09-29 01:00:00,C0436,P044,BC,3,441
16530,2024-09-29 02:00:00,C0463,P039,Alberta,2,236
16531,2024-09-29 03:00:00,C0302,P048,Manitoba,3,858
16532,2024-09-29 04:00:00,C0025,P041,Quebec,1,210
16533,2024-09-29 05:00:00,C0277,P021,Manitoba,3,543
16534,2024-09-29 06:00:00,C0472,P022,Manitoba,3,429
16535,2024-09-29 07:00:00,C0377,P042,Quebec,2,412
16536,2024-09-29 08:00:00,C0378,P010,Quebec,2,330
16537,2024-09-29 09:00:00,C0389,P010,BC,3,534
16538,2024-09-29 10:00:00,C0070,P029,Alberta,2,394
16539,2024-09-29 11:00:00,C0113,P016,Ontario,4,396
16540,2024-09-29 12:00:00,C0363,P001,Alberta,4,884
16541,2024-09-29 13:00:00,C0112,P017,Ontario,4,616
16542,2024-09-29 14:00:00,C0364,P030,Quebec,3,402
16543,2024-09-29 15:00:00,C0303,P026,Manitoba,1,160
16544,2024-09-29 16:00:00,C0471,P046,Alberta,1,192
16545,2024-09-29 17:00:00,C0452,P019,Manitoba,2,124
16546,2024-09-29 18:00:00,C0091,P021,Alberta,1,154
16547,2024-09-29 19:00:00,C0018,P017,Alberta,1,191
16548,2024-09-29 20:00:00,C0149,P046,Manitoba,3,546
16549,2024-09-29 21:00:00,C0476,P040,BC,2,310
16550,2024-09-29 22:00:00,C0227,P021,Quebec,1,208
16551,2024-09-29 23:00:00,C0214,P041,BC,4,820
16552,2024-09-30 00:00:00,C0360,P040,BC,2,262
16553,2024-09-30 01:00:00,C0151,P045,Alberta,2,416
16554,2024-09-30 02:00:00,C0192,P049,Quebec,2,450
16555,2024-09-30 03:00:00,C0451,P019,Alberta,4,296
16556,2024-09-30 04:00:00,C0040,P007,Ontario,1,161
16557,2024-09-30 05:00:00,C0242,P017,Alberta,4,828
16558,2024-09-30 06:00:00,C0138,P001,Manitoba,2,520
16559,2024-09-30 07:00:00,C0345,P037,Alberta,2,158
16560,2024-09-30 08:00:00,C0180,P006,Ontario,3,531
16561,2024-09-30 09:00:00,C0497,P026,Alberta,3,480
16562,2024-09-30 10:00:00,C0200,P002,Ontario,3,648
16563,2024-09-30 11:00:00,C0203,P032,Quebec,3,489
16564,2024-09-30 12:00:00,C0061,P048,Alberta,2,520
16565,2024-09-30 13:00:00,C0192,P005,Ontario,4,940
16566,2024-09-30 14:00:00,C0005,P037,Quebec,3,369
16567,2024-09-30 15:00:00,C0378,P031,Manitoba,4,1008
16568,2024-09-30 16:00:00,C0237,P012,BC,3,573
16569,2024-09-30 17:00:00,C0181,P035,Ontario,1,176
16570,2024-09-30 18:00:00,C0311,P030,Manitoba,3,180
16571,2024-09-30 19:00:00,C0037,P048,Quebec,4,992
16572,2024-09-30 20:00:00,C0056,P006,Manitoba,3,729
16573,2024-09-30 21:00:00,C0443,P015,Alberta,1,138
16574,2024-09-30 22:00:00,C0237,P015,BC,4,392
16575,2024-09-30 23:00:00,C0358,P016,Ontario,4,488
16576,2024-10-01 00:00:00,C0349,P020,Quebec,4,840
16577,2024-10-01 01:00:00,C0197,P013,BC,2,512
16578,2024-10-01 02:00:00,C0073,P044,Quebec,4,672
16579,2024-10-01 03:00:00,C0059,P042,Manitoba,2,368
16580,2024-10-01 04:00:00,C0240,P046,Quebec,1,205
16581,2024-10-01 05:00:00,C0002,P031,Quebec,4,1052
16582,2024-10-01 06:00:00,C0449,P034,Manitoba,4,992
16583,2024-10-01 07:00:00,C0360,P029,Manitoba,4,736
16584,2024-10-01 08:00:00,C0188,P003,BC,1,203
16585,2024-10-01 09:00:00,C0307,P009,Ontario,2,474
16586,2024-10-01 10:00:00,C0030,P011,Manitoba,3,444
16587,2024-10-01 11:00:00,C0267,P011,BC,1,98
16588,2024-10-01 12:00:00,C0476,P025,Quebec,1,159
16589,2024-10-01 13:00:00,C0108,P022,Quebec,1,147
16590,2024-10-01 14:00:00,C0332,P042,Alberta,2,464
16591,2024-10-01 15:00:00,C0423,P046,Manitoba,2,402
16592,2024-10-01 16:00:00,C0090,P009,BC,2,586
16593,2024-10-01 17:00:00,C0205,P020,BC,2,310
16594,2024-10-01 18:00:00,C0379,P021,Ontario,2,330
16595,2024-10-01 19:00:00,C0456,P010,BC,4,724
16596,2024-10-01 20:00:00,C0447,P022,Manitoba,3,336
16597,2024-10-01 21:00:00,C0448,P029,BC,3,648
16598,2024-10-01 22:00:00,C0445,P009,Alberta,2,444
16599,2024-10-01 23:00:00,C0381,P005,Quebec,2,452
16600,2024-10-02 00:00:00,C0438,P040,Quebec,4,792
16601,2024-10-02 01:00:00,C0220,P011,BC,2,230
16602,2024-10-02 02:00:00,C0378,P001,BC,4,1060
16603,2024-10-02 03:00:00,C0094,P042,BC,4,1012
16604,2024-10-02 04:00:00,C0457,P001,BC,1,213
16605,2024-10-02 05:00:00,C0103,P039,Alberta,1,169
16606,2024-10-02 06:00:00,C0223,P046,Manitoba,2,500
16607,2024-10-02 07:00:00,C0186,P005,Alberta,4,1048
16608,2024-10-02 08:00:00,C0469,P049,Alberta,2,426
16609,2024-10-02 09:00:00,C0184,P022,Alberta,1,148
16610,2024-10-02 10:00:00,C0495,P026,Quebec,1,171
16611,2024-10-02 11:00:00,C0162,P006,Alberta,1,243
16612,2024-10-02 12:00:00,C0247,P032,BC,1,183
16613,2024-10-02 13:00:00,C0031,P048,Alberta,1,227
16614,2024-10-02 14:00:00,C0052,P011,BC,2,200
16615,2024-10-02 15:00:00,C0345,P010,Manitoba,2,326
16616,2024-10-02 16:00:00,C0076,P047,Quebec,1,93
16617,2024-10-02 17:00:00,C0385,P039,Manitoba,2,234
16618,2024-10-02 18:00:00,C0439,P034,Manitoba,1,265
16619,2024-10-02 19:00:00,C0278,P031,Quebec,1,219
16620,2024-10-02 20:00:00,C0040,P012,BC,1,185
16621,2024-10-02 21:00:00,C0101,P044,BC,2,354
16622,2024-10-02 22:00:00,C0111,P016,BC,2,258
16623,2024-10-02 23:00:00,C0385,P038,Quebec,4,704
16624,2024-10-03 00:00:00,C0321,P003,Alberta,2,476
16625,2024-10-03 01:00:00,C0249,P002,Ontario,2,408
16626,2024-10-03 02:00:00,C0191,P005,Alberta,3,624
16627,2024-10-03 03:00:00,C0490,P011,Alberta,1,144
16628,2024-10-03 04:00:00,C0182,P025,Manitoba,1,179
16629,2024-10-03 05:00:00,C0426,P035,Ontario,2,384
16630,2024-10-03 06:00:00,C0405,P035,BC,2,234
16631,2024-10-03 07:00:00,C0335,P022,Alberta,4,472
16632,2024-10-03 08:00:00,C0209,P037,Quebec,3,324
16633,2024-10-03 09:00:00,C0022,P022,Alberta,1,146
16634,2024-10-03 10:00:00,C0166,P011,BC,1,128
16635,2024-10-03 11:00:00,C0099,P032,Alberta,2,354
16636,2024-10-03 12:00:00,C0493,P035,Manitoba,2,338
16637,2024-10-03 13:00:00,C0208,P031,Manitoba,3,678
16638,2024-10-03 14:00:00,C0008,P045,Alberta,1,211
16639,2024-10-03 15:00:00,C0190,P008,Manitoba,3,807
16640,2024-10-03 16:00:00,C0175,P020,Quebec,1,167
16641,2024-10-03 17:00:00,C0273,P042,Ontario,2,476
16642,2024-10-03 18:00:00,C0017,P034,Alberta,3,642
16643,2024-10-03 19:00:00,C0090,P004,Quebec,4,304
16644,2024-10-03 20:00:00,C0141,P018,Quebec,2,168
16645,2024-10-03 21:00:00,C0145,P004,Quebec,4,320
16646,2024-10-03 22:00:00,C0166,P020,BC,4,860
16647,2024-10-03 23:00:00,C0337,P009,Alberta,4,900
16648,2024-10-04 00:00:00,C0496,P016,Alberta,1,89
16649,2024-10-04 01:00:00,C0078,P026,Alberta,4,800
16650,2024-10-04 02:00:00,C0429,P038,Ontario,1,213
16651,2024-10-04 03:00:00,C0262,P025,Quebec,3,456
16652,2024-10-04 04:00:00,C0163,P004,Alberta,2,200
16653,2024-10-04 05:00:00,C0366,P041,Manitoba,1,196
16654,2024-10-04 06:00:00,C0014,P045,BC,1,210
16655,2024-10-04 07:00:00,C0239,P041,Ontario,3,660
16656,2024-10-04 08:00:00,C0072,P038,BC,3,627
16657,2024-10-04 09:00:00,C0445,P019,Quebec,2,196
16658,2024-10-04 10:00:00,C0143,P014,Manitoba,3,786
16659,2024-10-04 11:00:00,C0310,P021,Quebec,1,207
16660,2024-10-04 12:00:00,C0283,P015,Alberta,2,292
16661,2024-10-04 13:00:00,C0269,P003,BC,2,524
16662,2024-10-04 14:00:00,C0241,P037,Manitoba,2,182
16663,2024-10-04 15:00:00,C0415,P050,BC,4,452
16664,2024-10-04 16:00:00,C0245,P046,Ontario,4,884
16665,2024-10-04 17:00:00,C0163,P016,Manitoba,1,121
16666,2024-10-04 18:00:00,C0060,P014,Ontario,4,1036
16667,2024-10-04 19:00:00,C0006,P009,Manitoba,3,753
16668,2024-10-04 20:00:00,C0197,P047,Alberta,2,218
16669,2024-10-04 21:00:00,C0470,P007,BC,1,161
16670,2024-10-04 22:00:00,C0058,P014,BC,3,672
16671,2024-10-04 23:00:00,C0305,P006,Quebec,2,446
16672,2024-10-05 00:00:00,C0407,P021,Manitoba,3,528
16673,2024-10-05 01:00:00,C0217,P015,Manitoba,4,600
16674,2024-10-05 02:00:00,C0418,P008,Ontario,3,609
16675,2024-10-05 03:00:00,C0026,P034,Manitoba,4,964
16676,2024-10-05 04:00:00,C0303,P040,BC,3,564
16677,2024-10-05 05:00:00,C0005,P001,Manitoba,1,208
16678,2024-10-05 06:00:00,C0474,P032,Quebec,4,752
16679,2024-10-05 07:00:00,C0020,P049,Quebec,4,872
16680,2024-10-05 08:00:00,C0390,P005,BC,2,460
16681,2024-10-05 09:00:00,C0198,P030,BC,4,488
16682,2024-10-05 10:00:00,C0059,P022,BC,2,184
16683,2024-10-05 11:00:00,C0448,P020,Manitoba,4,816
16684,2024-10-05 12:00:00,C0242,P016,Manitoba,4,228
16685,2024-10-05 13:00:00,C0146,P007,Alberta,4,852
16686,2024-10-05 14:00:00,C0388,P007,Ontario,4,652
16687,2024-10-05 15:00:00,C0273,P050,Manitoba,2,200
16688,2024-10-05 16:00:00,C0249,P050,Alberta,1,106
16689,2024-10-05 17:00:00,C0014,P002,Alberta,3,642
16690,2024-10-05 18:00:00,C0462,P047,Quebec,4,320
16691,2024-10-05 19:00:00,C0013,P014,Manitoba,4,832
16692,2024-10-05 20:00:00,C0391,P031,Alberta,1,224
16693,2024-10-05 21:00:00,C0384,P050,Quebec,2,310
16694,2024-10-05 22:00:00,C0044,P041,Ontario,3,618
16695,2024-10-05 23:00:00,C0375,P014,Quebec,1,227
16696,2024-10-06 00:00:00,C0399,P005,Ontario,1,210
16697,2024-10-06 01:00:00,C0019,P011,BC,1,80
16698,2024-10-06 02:00:00,C0063,P040,BC,1,170
16699,2024-10-06 03:00:00,C0491,P005,Quebec,4,988
16700,2024-10-06 04:00:00,C0239,P029,BC,3,600
16701,2024-10-06 05:00:00,C0492,P011,Manitoba,4,432
16702,2024-10-06 06:00:00,C0419,P005,Quebec,1,214
16703,2024-10-06 07:00:00,C0337,P049,Alberta,3,600
16704,2024-10-06 08:00:00,C0419,P032,Manitoba,1,144
16705,2024-10-06 09:00:00,C0403,P036,Quebec,2,158
16706,2024-10-06 10:00:00,C0404,P015,Ontario,1,135
16707,2024-10-06 11:00:00,C0100,P019,BC,1,69
16708,2024-10-06 12:00:00,C0163,P022,BC,2,212
16709,2024-10-06 13:00:00,C0416,P034,BC,4,816
16710,2024-10-06 14:00:00,C0122,P017,Quebec,3,618
16711,2024-10-06 15:00:00,C0432,P012,Manitoba,1,143
16712,2024-10-06 16:00:00,C0044,P025,Ontario,1,152
16713,2024-10-06 17:00:00,C0360,P017,BC,2,358
16714,2024-10-06 18:00:00,C0408,P010,Manitoba,3,597
16715,2024-10-06 19:00:00,C0317,P028,Alberta,2,344
16716,2024-10-06 20:00:00,C0381,P018,Alberta,1,90
16717,2024-10-06 21:00:00,C0145,P018,Ontario,4,416
16718,2024-10-06 22:00:00,C0327,P045,BC,4,800
16719,2024-10-06 23:00:00,C0363,P032,Alberta,3,471
16720,2024-10-07 00:00:00,C0050,P014,Manitoba,1,222
16721,2024-10-07 01:00:00,C0065,P016,Manitoba,2,228
16722,2024-10-07 02:00:00,C0355,P050,Alberta,1,117
16723,2024-10-07 03:00:00,C0288,P018,BC,2,192
16724,2024-10-07 04:00:00,C0164,P016,Ontario,2,102
16725,2024-10-07 05:00:00,C0141,P017,BC,3,678
16726,2024-10-07 06:00:00,C0454,P007,Quebec,2,410
16727,2024-10-07 07:00:00,C0314,P012,Alberta,3,507
16728,2024-10-07 08:00:00,C0128,P034,Quebec,4,1048
16729,2024-10-07 09:00:00,C0398,P010,Alberta,3,546
16730,2024-10-07 10:00:00,C0421,P005,Ontario,3,834
16731,2024-10-07 11:00:00,C0368,P021,BC,3,528
16732,2024-10-07 12:00:00,C0463,P003,BC,4,1084
16733,2024-10-07 13:00:00,C0239,P019,Alberta,3,276
16734,2024-10-07 14:00:00,C0324,P045,Manitoba,2,402
16735,2024-10-07 15:00:00,C0296,P044,Quebec,2,244
16736,2024-10-07 16:00:00,C0187,P035,BC,3,480
16737,2024-10-07 17:00:00,C0208,P006,BC,2,448
16738,2024-10-07 18:00:00,C0220,P014,Alberta,3,771
16739,2024-10-07 19:00:00,C0400,P004,Manitoba,4,396
16740,2024-10-07 20:00:00,C0190,P045,Quebec,2,276
16741,2024-10-07 21:00:00,C0388,P018,Manitoba,3,213
16742,2024-10-07 22:00:00,C0429,P029,Manitoba,1,201
16743,2024-10-07 23:00:00,C0346,P035,Alberta,4,672
16744,2024-10-08 00:00:00,C0284,P038,Manitoba,1,243
16745,2024-10-08 01:00:00,C0352,P016,Quebec,3,345
16746,2024-10-08 02:00:00,C0237,P020,Ontario,2,304
16747,2024-10-08 03:00:00,C0194,P024,Ontario,3,636
16748,2024-10-08 04:00:00,C0287,P035,Quebec,2,386
16749,2024-10-08 05:00:00,C0259,P044,Alberta,3,363
16750,2024-10-08 06:00:00,C0246,P019,BC,3,390
16751,2024-10-08 07:00:00,C0136,P004,Alberta,2,216
16752,2024-10-08 08:00:00,C0280,P033,Quebec,2,368
16753,2024-10-08 09:00:00,C0271,P002,Manitoba,3,597
16754,2024-10-08 10:00:00,C0171,P013,Ontario,1,221
16755,2024-10-08 11:00:00,C0159,P045,Manitoba,4,804
16756,2024-10-08 12:00:00,C0201,P030,Alberta,1,108
16757,2024-10-08 13:00:00,C0487,P034,Quebec,1,244
16758,2024-10-08 14:00:00,C0045,P030,Ontario,1,112
16759,2024-10-08 15:00:00,C0450,P024,Quebec,1,200
16760,2024-10-08 16:00:00,C0264,P048,Ontario,2,516
16761,2024-10-08 17:00:00,C0071,P044,Ontario,1,122
16762,2024-10-08 18:00:00,C0364,P033,Ontario,4,992
16763,2024-10-08 19:00:00,C0371,P041,Alberta,2,428
16764,2024-10-08 20:00:00,C0103,P049,Quebec,1,168
16765,2024-10-08 21:00:00,C0490,P010,BC,2,398
16766,2024-10-08 22:00:00,C0125,P018,BC,1,105
16767,2024-10-08 23:00:00,C0313,P019,BC,1,113
16768,2024-10-09 00:00:00,C0464,P007,Quebec,4,760
16769,2024-10-09 01:00:00,C0483,P019,Manitoba,2,130
16770,2024-10-09 02:00:00,C0286,P024,Quebec,2,304
16771,2024-10-09 03:00:00,C0458,P015,Ontario,3,423
16772,2024-10-09 04:00:00,C0230,P041,Manitoba,1,184
16773,2024-10-09 05:00:00,C0146,P042,Ontario,1,259
16774,2024-10-09 06:00:00,C0370,P023,Ontario,4,260
16775,2024-10-09 07:00:00,C0197,P004,Quebec,4,504
16776,2024-10-09 08:00:00,C0373,P038,BC,2,468
16777,2024-10-09 09:00:00,C0221,P004,Manitoba,4,496
16778,2024-10-09 10:00:00,C0423,P005,Alberta,2,506
16779,2024-10-09 11:00:00,C0060,P041,BC,1,179
16780,2024-10-09 12:00:00,C0098,P044,Alberta,1,146
16781,2024-10-09 13:00:00,C0171,P023,Quebec,2,130
16782,2024-10-09 14:00:00,C0382,P040,Manitoba,4,660
16783,2024-10-09 15:00:00,C0173,P037,Quebec,4,392
16784,2024-10-09 16:00:00,C0151,P011,Alberta,2,236
16785,2024-10-09 17:00:00,C0453,P011,Ontario,1,137
16786,2024-10-09 18:00:00,C0350,P013,Quebec,2,502
16787,2024-10-09 19:00:00,C0390,P014,Manitoba,4,1016
16788,2024-10-09 20:00:00,C0440,P008,Quebec,2,462
16789,2024-10-09 21:00:00,C0122,P025,BC,1,112
16790,2024-10-09 22:00:00,C0494,P018,Quebec,3,159
16791,2024-10-09 23:00:00,C0108,P044,Alberta,2,360
16792,2024-10-10 00:00:00,C0004,P044,Quebec,3,549
16793,2024-10-10 01:00:00,C0093,P018,Manitoba,2,222
16794,2024-10-10 02:00:00,C0407,P010,Quebec,4,648
16795,2024-10-10 03:00:00,C0006,P007,Quebec,4,800
16796,2024-10-10 04:00:00,C0288,P050,Manitoba,3,339
16797,2024-10-10 05:00:00,C0106,P044,Quebec,2,326
16798,2024-10-10 06:00:00,C0146,P014,Manitoba,4,840
16799,2024-10-10 07:00:00,C0271,P015,Alberta,3,390
16800,2024-10-10 08:00:00,C0424,P016,Manitoba,3,270
16801,2024-10-10 09:00:00,C0378,P002,Alberta,2,418
16802,2024-10-10 10:00:00,C0096,P030,Alberta,4,316
16803,2024-10-10 11:00:00,C0457,P030,Manitoba,3,255
16804,2024-10-10 12:00:00,C0229,P018,Quebec,1,55
16805,2024-10-10 13:00:00,C0202,P031,BC,1,241
16806,2024-10-10 14:00:00,C0212,P044,Manitoba,4,668
16807,2024-10-10 15:00:00,C0006,P048,Quebec,4,964
16808,2024-10-10 16:00:00,C0112,P013,Alberta,1,231
16809,2024-10-10 17:00:00,C0376,P020,Ontario,3,585
16810,2024-10-10 18:00:00,C0379,P049,BC,2,338
16811,2024-10-10 19:00:00,C0447,P050,Quebec,3,426
16812,2024-10-10 20:00:00,C0323,P035,BC,4,700
16813,2024-10-10 21:00:00,C0106,P023,Ontario,4,224
16814,2024-10-10 22:00:00,C0139,P042,Ontario,2,424
16815,2024-10-10 23:00:00,C0299,P033,Ontario,3,585
16816,2024-10-11 00:00:00,C0401,P038,Manitoba,2,378
16817,2024-10-11 01:00:00,C0096,P035,BC,3,414
16818,2024-10-11 02:00:00,C0388,P036,Manitoba,3,348
16819,2024-10-11 03:00:00,C0447,P020,Ontario,1,189
16820,2024-10-11 04:00:00,C0452,P003,Quebec,3,819
16821,2024-10-11 05:00:00,C0337,P008,Ontario,4,992
16822,2024-10-11 06:00:00,C0297,P040,Manitoba,4,572
16823,2024-10-11 07:00:00,C0467,P032,Ontario,4,788
16824,2024-10-11 08:00:00,C0389,P029,Ontario,1,223
16825,2024-10-11 09:00:00,C0416,P007,Manitoba,2,352
16826,2024-10-11 10:00:00,C0214,P002,Manitoba,4,768
16827,2024-10-11 11:00:00,C0454,P021,Quebec,4,800
16828,2024-10-11 12:00:00,C0291,P006,Manitoba,2,466
16829,2024-10-11 13:00:00,C0022,P028,Quebec,1,164
16830,2024-10-11 14:00:00,C0193,P048,Alberta,3,714
16831,2024-10-11 15:00:00,C0468,P042,Alberta,2,398
16832,2024-10-11 16:00:00,C0150,P036,Manitoba,3,297
16833,2024-10-11 17:00:00,C0368,P032,Ontario,3,426
16834,2024-10-11 18:00:00,C0247,P045,BC,3,600
16835,2024-10-11 19:00:00,C0267,P042,Ontario,2,464
16836,2024-10-11 20:00:00,C0461,P046,Manitoba,2,456
16837,2024-10-11 21:00:00,C0251,P009,Quebec,3,693
16838,2024-10-11 22:00:00,C0490,P011,Ontario,1,146
16839,2024-10-11 23:00:00,C0003,P023,Alberta,1,116
16840,2024-10-12 00:00:00,C0393,P050,Manitoba,1,135
16841,2024-10-12 01:00:00,C0316,P011,Ontario,4,368
16842,2024-10-12 02:00:00,C0076,P049,Ontario,3,633
16843,2024-10-12 03:00:00,C0087,P002,Quebec,4,952
16844,2024-10-12 04:00:00,C0270,P003,Quebec,1,232
16845,2024-10-12 05:00:00,C0225,P011,Quebec,2,246
16846,2024-10-12 06:00:00,C0018,P050,BC,1,112
16847,2024-10-12 07:00:00,C0113,P035,Manitoba,4,544
16848,2024-10-12 08:00:00,C0251,P015,Manitoba,4,488
16849,2024-10-12 09:00:00,C0233,P043,Alberta,1,180
16850,2024-10-12 10:00:00,C0329,P011,Alberta,3,390
16851,2024-10-12 11:00:00,C0279,P031,Manitoba,2,558
16852,2024-10-12 12:00:00,C0202,P028,Ontario,2,304
16853,2024-10-12 13:00:00,C0083,P028,Manitoba,1,157
16854,2024-10-12 14:00:00,C0125,P032,BC,3,612
16855,2024-10-12 15:00:00,C0175,P025,Alberta,3,312
16856,2024-10-12 16:00:00,C0069,P020,Alberta,1,217
16857,2024-10-12 17:00:00,C0047,P028,Alberta,2,272
16858,2024-10-12 18:00:00,C0372,P025,Manitoba,2,234
16859,2024-10-12 19:00:00,C0256,P011,Alberta,2,220
16860,2024-10-12 20:00:00,C0215,P019,Alberta,3,231
16861,2024-10-12 21:00:00,C0030,P028,Manitoba,1,147
16862,2024-10-12 22:00:00,C0281,P001,Ontario,3,801
16863,2024-10-12 23:00:00,C0412,P005,Alberta,2,422
16864,2024-10-13 00:00:00,C0482,P010,Alberta,3,645
16865,2024-10-13 01:00:00,C0237,P042,Alberta,2,474
16866,2024-10-13 02:00:00,C0248,P046,BC,1,251
16867,2024-10-13 03:00:00,C0368,P034,Manitoba,2,498
16868,2024-10-13 04:00:00,C0495,P036,Alberta,4,376
16869,2024-10-13 05:00:00,C0025,P002,BC,4,900
16870,2024-10-13 06:00:00,C0074,P018,Ontario,1,61
16871,2024-10-13 07:00:00,C0206,P013,Ontario,3,582
16872,2024-10-13 08:00:00,C0490,P005,BC,3,696
16873,2024-10-13 09:00:00,C0494,P020,Ontario,3,444
16874,2024-10-13 10:00:00,C0314,P002,Quebec,2,418
16875,2024-10-13 11:00:00,C0094,P011,Ontario,4,372
16876,2024-10-13 12:00:00,C0375,P030,Quebec,1,70
16877,2024-10-13 13:00:00,C0127,P032,BC,3,585
16878,2024-10-13 14:00:00,C0425,P032,Quebec,3,423
16879,2024-10-13 15:00:00,C0025,P050,Ontario,1,169
16880,2024-10-13 16:00:00,C0334,P038,Alberta,2,480
16881,2024-10-13 17:00:00,C0355,P028,Quebec,3,486
16882,2024-10-13 18:00:00,C0116,P010,Ontario,2,328
16883,2024-10-13 19:00:00,C0048,P022,Alberta,2,296
16884,2024-10-13 20:00:00,C0226,P017,BC,2,322
16885,2024-10-13 21:00:00,C0266,P022,BC,3,363
16886,2024-10-13 22:00:00,C0099,P043,Manitoba,3,546
16887,2024-10-13 23:00:00,C0459,P019,BC,1,68
